COS ID,Order Number,Order Status,Order Date,City (Billing),Postcode (Billing),Country Code (Billing),City (Shipping),Payment Method Title,Cart Discount Amount,Order Subtotal Amount,Shipping Method Title,Order Shipping Amount,Order Refund Amount,Order Total Amount,Order Total Tax Amount,SKU,Item #,Item Name,Quantity,Item Cost,Coupon Code,Discount Amount,Discount Amount Tax,website
M10638,8112,Completed,2022-04-25 22:51:24,Offenburg,77654,DE,Offenburg,Banka havalesi/EFT,7.57,75.68,ucretsiz gonderim,0.0,0.0,72.88,4.77,,4.0,ozel uretimTulum Peyniri - 1000 gr.,1.0,10.08,,,,memleket_pazari
M10638,8112,Completed,2022-04-25 22:51:24,Offenburg,77654,DE,Offenburg,Banka havalesi/EFT,7.57,75.68,ucretsiz gonderim,0.0,0.0,72.88,4.77,,5.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 1000 gr.,1.0,7.57,,,,memleket_pazari
M10639,8111,Completed,2022-04-25 22:05:25,Lubeck,23564,DE,Lubeck,PayPal,0.0,134.53,ucretsiz gonderim,0.0,2.99,143.96,9.43,,1.0,Zeytin Ana Yuvarlama Kuru Sele Zeytin - 5000 gr.,1.0,33.64,,,,memleket_pazari
M10639,8111,Completed,2022-04-25 22:05:25,Lubeck,23564,DE,Lubeck,PayPal,0.0,134.53,ucretsiz gonderim,0.0,2.99,143.96,9.43,,2.0,"Antep Peyniri Az Tuzlu-corek Otlu - 1000, sade",2.0,11.21,,,,memleket_pazari
M10639,8111,Completed,2022-04-25 22:05:25,Lubeck,23564,DE,Lubeck,PayPal,0.0,134.53,ucretsiz gonderim,0.0,2.99,143.96,9.43,,3.0,ozel uretim Taze Tereyagi,1.0,2.79,,,,memleket_pazari
M10639,8111,Completed,2022-04-25 22:05:25,Lubeck,23564,DE,Lubeck,PayPal,0.0,134.53,ucretsiz gonderim,0.0,2.99,143.96,9.43,,4.0,Dag Inciri ozel Suzme Incir XXL - 1000 gr.,3.0,14.01,,,,memleket_pazari
M10639,8111,Completed,2022-04-25 22:05:25,Lubeck,23564,DE,Lubeck,PayPal,0.0,134.53,ucretsiz gonderim,0.0,2.99,143.96,9.43,,5.0,"Antep Peyniri Az Tuzlu-corek Otlu - 1000, otlu",3.0,11.21,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,1.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,4.0,4.2,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,2.0,Kuru Patlican - Biber  25 Adet - Patlican,5.0,2.79,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,3.0,ozel uretim Taze Tereyagi,1.0,2.79,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,4.0,Gumuşhane ozel uretim Cevizli Kome,1.0,12.14,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,5.0,Zeytin Ana Ev Yapimi Biber Salcasi 700g - Hafif,1.0,4.21,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,6.0,Zeytin Ana Koy Yapimi Dut Pekmezi 630 G,1.0,4.67,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,7.0,Ev Yapimi cilek Receli Net 800 GR,1.0,4.66,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,8.0,Ev Yapimi Visne Receli Net 800 GR,1.0,4.66,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,9.0,Zeytinyagli Cevizli Sos 260 G,1.0,2.8,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,10.0,Shifa Safawi Hurmasi 400 G​​r Medine'den,1.0,5.6,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,11.0,Turkiyeden ozel Kuru Bamya 100g,1.0,4.66,,,,memleket_pazari
M10283,8104,Completed,2022-04-25 19:44:51,Kiel-Wellingdorf,24148,DE,Kiel-Wellingdorf,PayPal,0.0,87.22,ucretsiz gonderim,0.0,0.0,93.34,6.12,,12.0,Medjoul XXL Yuksek Kalite Hurma - 1000 gr.,1.0,10.27,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,1.0,Antep Fistik Ici ogutulmuş - 250 Gr Snackspaket,2.0,7.56,memleket,5.56,0.39,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,2.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,1.0,3.79,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,3.0,ozel uretimTulum Peyniri - 500 gr.,1.0,5.46,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,4.0,Zeytin Ana Yagda Kuru Domates 275 G,1.0,2.52,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,5.0,Kuru Biber / Patlican / Kabak / 50 Adet - Patlican,1.0,4.59,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,6.0,Kuru Biber / Patlican / Kabak / 50 Adet - Kirmizi Biber,1.0,4.59,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,7.0,Muska ve Sarma - 400 Gr Muska,1.0,4.62,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,8.0,Şafak Koyun Tulum Peyniri 250g,1.0,3.11,,,,memleket_pazari
M10640,8103,Completed,2022-04-25 17:46:41,Simmern,55469,DE,Simmern,PayPal,5.560748,55.63,ucretsiz gonderim,0.0,0.0,53.59,3.5,,9.0,Karakovan Kucuk cerceve Bal Petegi - 400 gr.,1.0,6.3,,,,memleket_pazari
M10641,8101,Completed,2022-04-25 16:20:39,Dreieich,63303,DE,Dreieich,PayPal,1.869159,18.67,Kargo ucreti,4.9,0.0,22.88,1.17,,1.0,ozel uretim Taze Tereyagi,2.0,2.52,memleket,1.87,0.13,memleket_pazari
M10641,8101,Completed,2022-04-25 16:20:39,Dreieich,63303,DE,Dreieich,PayPal,1.869159,18.67,Kargo ucreti,4.9,0.0,22.88,1.17,,2.0,Organik Koy Peyniri - 2000 gr.,1.0,11.77,,,,memleket_pazari
M10642,8099,Completed,2022-04-25 16:11:48,Annweiler am Trifels,76855,DE,Annweiler am Trifels,PayPal,4.654206,46.57,ucretsiz gonderim,0.0,0.0,44.86,2.93,,1.0,Kuru Cennet (Trabzon) Hurmasi - 500 Gr Snackspaket,1.0,5.88,memleket,4.65,0.33,memleket_pazari
M10642,8099,Completed,2022-04-25 16:11:48,Annweiler am Trifels,76855,DE,Annweiler am Trifels,PayPal,4.654206,46.57,ucretsiz gonderim,0.0,0.0,44.86,2.93,,2.0,Dogal Antep Fistigi - 1000 gr.,2.0,10.08,,,,memleket_pazari
M10642,8099,Completed,2022-04-25 16:11:48,Annweiler am Trifels,76855,DE,Annweiler am Trifels,PayPal,4.654206,46.57,ucretsiz gonderim,0.0,0.0,44.86,2.93,,3.0,Hatay Kunefe 2´li Paket 135x2 270 Gram,1.0,4.95,,,,memleket_pazari
M10642,8099,Completed,2022-04-25 16:11:48,Annweiler am Trifels,76855,DE,Annweiler am Trifels,PayPal,4.654206,46.57,ucretsiz gonderim,0.0,0.0,44.86,2.93,,4.0,"Dogal Kurutulmuş Patlican / Biber 25 Adet - 25, patlican",1.0,2.52,,,,memleket_pazari
M10642,8099,Completed,2022-04-25 16:11:48,Annweiler am Trifels,76855,DE,Annweiler am Trifels,PayPal,4.654206,46.57,ucretsiz gonderim,0.0,0.0,44.86,2.93,,5.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,1.0,3.79,,,,memleket_pazari
M10642,8099,Completed,2022-04-25 16:11:48,Annweiler am Trifels,76855,DE,Annweiler am Trifels,PayPal,4.654206,46.57,ucretsiz gonderim,0.0,0.0,44.86,2.93,,6.0,Muska ve Sarma - 400 Gr Muska,1.0,4.63,,,,memleket_pazari
M10643,8098,Completed,2022-04-25 16:01:10,Worth Am Rhein,76744,DE,Worth Am Rhein,PayPal,0.0,96.2,ucretsiz gonderim,0.0,0.0,102.93,6.73,,1.0,Fistikli ozel G.Antep  Midye Baklava - 1250 gr.,1.0,25.22,,,,memleket_pazari
M10643,8098,Completed,2022-04-25 16:01:10,Worth Am Rhein,76744,DE,Worth Am Rhein,PayPal,0.0,96.2,ucretsiz gonderim,0.0,0.0,102.93,6.73,,2.0,Ev Yapimi Biber Salcasi1kg - Tatli,1.0,7.47,,,,memleket_pazari
M10643,8098,Completed,2022-04-25 16:01:10,Worth Am Rhein,76744,DE,Worth Am Rhein,PayPal,0.0,96.2,ucretsiz gonderim,0.0,0.0,102.93,6.73,,3.0,Ev Yapimi Gun Kurusu Domates Salcasi 1kg,1.0,7.47,,,,memleket_pazari
M10643,8098,Completed,2022-04-25 16:01:10,Worth Am Rhein,76744,DE,Worth Am Rhein,PayPal,0.0,96.2,ucretsiz gonderim,0.0,0.0,102.93,6.73,,4.0,Dogal Antep Fistigi - 1000 gr.,2.0,11.21,,,,memleket_pazari
M10643,8098,Completed,2022-04-25 16:01:10,Worth Am Rhein,76744,DE,Worth Am Rhein,PayPal,0.0,96.2,ucretsiz gonderim,0.0,0.0,102.93,6.73,,5.0,Organik Koy Peyniri - 2000 gr.,1.0,13.08,,,,memleket_pazari
M10643,8098,Completed,2022-04-25 16:01:10,Worth Am Rhein,76744,DE,Worth Am Rhein,PayPal,0.0,96.2,ucretsiz gonderim,0.0,0.0,102.93,6.73,,6.0,Dogal Kavrulmuş Giresun Findik 15-17 mm - 1 Kg Aile Paketi,1.0,11.21,,,,memleket_pazari
M10643,8098,Completed,2022-04-25 16:01:10,Worth Am Rhein,76744,DE,Worth Am Rhein,PayPal,0.0,96.2,ucretsiz gonderim,0.0,0.0,102.93,6.73,,7.0,Narli Fistikli Parmak Lokum 700 Gr,1.0,9.34,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,1.0,ozel uretimTulum Peyniri - 500 gr.,1.0,5.46,memleket,3.17,0.22,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,2.0,Tulum Peyniri  Izmir Bergama 400 GR,1.0,5.88,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,3.0,ozel uretim Taze Tereyagi,1.0,2.51,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,4.0,Dogal Kekik - 200 gr.,1.0,2.1,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,5.0,Zeytin Ana cekirdeksiz Mangal Zeytin,1.0,3.36,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,6.0,Kuru Nane - 200 gr.,1.0,2.1,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,7.0,ogutulmuş Sumak,1.0,2.1,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,8.0,"Dogal Kurutulmuş Patlican / Biber 25 Adet - 25, patlican",1.0,2.51,,,,memleket_pazari
M10644,8097,Completed,2022-04-25 15:23:49,Pforzheim,75179,DE,Pforzheim,PayPal,3.168224,31.7,Kargo ucreti,4.9,2.99,35.44,2.01,,9.0,Gun Kurusu  Domates Kurusu,1.0,2.51,,,,memleket_pazari
M10645,8096,Completed,2022-04-25 15:15:59,Munchen,80689,DE,Munchen,PayPal,0.0,41.09,ucretsiz gonderim,0.0,0.0,43.97,2.88,,1.0,"Antep Peyniri Az Tuzlu-corek Otlu - 1000, sade",1.0,11.21,,,,memleket_pazari
M10645,8096,Completed,2022-04-25 15:15:59,Munchen,80689,DE,Munchen,PayPal,0.0,41.09,ucretsiz gonderim,0.0,0.0,43.97,2.88,,2.0,Zeytin Ana Yuvarlama Kuru Sele Zeytin - 1000 gr.,1.0,7.48,,,,memleket_pazari
M10645,8096,Completed,2022-04-25 15:15:59,Munchen,80689,DE,Munchen,PayPal,0.0,41.09,ucretsiz gonderim,0.0,0.0,43.97,2.88,,3.0,Organik Koy Peyniri - 1000 gr.,1.0,6.54,,,,memleket_pazari
M10645,8096,Completed,2022-04-25 15:15:59,Munchen,80689,DE,Munchen,PayPal,0.0,41.09,ucretsiz gonderim,0.0,0.0,43.97,2.88,,4.0,Pul Biber,1.0,2.79,,,,memleket_pazari
M10645,8096,Completed,2022-04-25 15:15:59,Munchen,80689,DE,Munchen,PayPal,0.0,41.09,ucretsiz gonderim,0.0,0.0,43.97,2.88,,5.0,Asma Yapragi Salamura 500g Vakumlu - Zeytin Ana,1.0,3.73,,,,memleket_pazari
M10645,8096,Completed,2022-04-25 15:15:59,Munchen,80689,DE,Munchen,PayPal,0.0,41.09,ucretsiz gonderim,0.0,0.0,43.97,2.88,,6.0,Miss Siyah Zeytin Buyuk Boy - 1200 gr.,1.0,9.34,,,,memleket_pazari
M10646,8095,Completed,2022-04-25 15:04:51,Rietberg,33397,DE,Rietberg,Banka havalesi/EFT,3.92,39.26,Kargo ucreti,4.9,0.0,42.71,2.47,,1.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,1.0,3.79,memleket,3.93,0.27,memleket_pazari
M10646,8095,Completed,2022-04-25 15:04:51,Rietberg,33397,DE,Rietberg,Banka havalesi/EFT,3.92,39.26,Kargo ucreti,4.9,0.0,42.71,2.47,,2.0,Antep Katmer 3’lu Paket 125 Grx3,1.0,7.14,,,,memleket_pazari
M10646,8095,Completed,2022-04-25 15:04:51,Rietberg,33397,DE,Rietberg,Banka havalesi/EFT,3.92,39.26,Kargo ucreti,4.9,0.0,42.71,2.47,,3.0,Bol Fistikli ozel Baklava - 454 gr,1.0,6.72,,,,memleket_pazari
M10646,8095,Completed,2022-04-25 15:04:51,Rietberg,33397,DE,Rietberg,Banka havalesi/EFT,3.92,39.26,Kargo ucreti,4.9,0.0,42.71,2.47,,4.0,Şafak Koyun Tulum Peyniri 250g,1.0,3.11,,,,memleket_pazari
M10646,8095,Completed,2022-04-25 15:04:51,Rietberg,33397,DE,Rietberg,Banka havalesi/EFT,3.92,39.26,Kargo ucreti,4.9,0.0,42.71,2.47,,5.0,Organik Findikli Rulo Pestil ve Padişah Tatlisi (Gumuşhane),1.0,4.21,,,,memleket_pazari
M10646,8095,Completed,2022-04-25 15:04:51,Rietberg,33397,DE,Rietberg,Banka havalesi/EFT,3.92,39.26,Kargo ucreti,4.9,0.0,42.71,2.47,,6.0,Kuru Biber / Patlican / Kabak / 50 Adet - Patlican,1.0,4.58,,,,memleket_pazari
M10646,8095,Completed,2022-04-25 15:04:51,Rietberg,33397,DE,Rietberg,Banka havalesi/EFT,3.92,39.26,Kargo ucreti,4.9,0.0,42.71,2.47,,7.0,Gumuşhane ozel uretim Cevizli Kome,1.0,5.79,,,,memleket_pazari
M10610,8094,Completed,2022-04-25 13:50:12,Wien,1100,AT,Kaltenleutgeben (Modling),PayPal,0.0,82.23,ucretsiz gonderim,0.0,0.0,82.23,0.0,,1.0,Karişik  Lokum ve Tatli Paketi,2.0,37.37,,,,memleket_pazari
M10610,8094,Completed,2022-04-25 13:50:12,Wien,1100,AT,Kaltenleutgeben (Modling),PayPal,0.0,82.23,ucretsiz gonderim,0.0,0.0,82.23,0.0,,2.0,Kaju Fistigi Kavrulmuş Ve Tuzlanmiş - 500 gr.,1.0,7.48,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,1.0,Organik Koy Peyniri - 500 gr.,1.0,3.74,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,2.0,"Antep Peyniri Az Tuzlu-corek Otlu - 500, otlu",1.0,6.07,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,3.0,Şafak Yoruk Peyniri ( cokelek ) - Otlu,1.0,3.27,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,4.0,Şafak Yoruk Peyniri ( cokelek ) - Otsuz,1.0,3.27,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,5.0,EGE Karisik ozel Kahvaltilik,1.0,5.56,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,6.0,Zeytinyagli Cevizli Sos 260 G,1.0,2.8,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,7.0,Zeytin Ana cekirdeksiz Mangal Zeytin,1.0,3.74,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,8.0,Taze Cecil Peyniri (Kuymaklik) 800 Gr,1.0,12.14,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,9.0,"Vanilya, Kakao Ve Fistik Aromali Helva 400g - Vanilyali Kakao",1.0,3.64,,,,memleket_pazari
M10647,8093,Completed,2022-04-25 12:30:05,schorndorf,73614,DE,schorndorf,PayPal,0.0,50.3,ucretsiz gonderim,0.0,0.0,53.84,3.54,,10.0,"Antep Peyniri Az Tuzlu-corek Otlu - 500, sade",1.0,6.07,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,1.0,Dogal Kavrulmuş Giresun Findik 15-17 mm - 1 Kg Aile Paketi,1.0,11.21,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,2.0,Dogal Antep Fistigi - 1000 gr.,1.0,11.21,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,3.0,Beyaz Leblebi - 500 gr.,1.0,4.66,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,4.0,Yoresel ozel uretim Tuzlu Kavurma - 1000 gr.,1.0,14.95,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,5.0,Taze Cecil Peyniri (Kuymaklik) 800 Gr,1.0,12.14,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,6.0,Tulum Peyniri  Izmir Bergama 400 GR,1.0,6.53,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,7.0,Dogal Ezine Peyniri/ Kaliteli ve Lezzetli Organik Ezine Peyniri - 500 gr.,1.0,4.2,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,8.0,Kurutulmuş Sari  Kayisi Boyut M 1kg,1.0,8.41,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,9.0,Zeytin Ana Ev Yapimi Tarhana 500 G,1.0,5.51,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,10.0,Yuksek Kalite LULU Dogal Arabistan Hurmasi 1 Kg,1.0,6.96,,,,memleket_pazari
M10648,8092,Completed,2022-04-25 09:25:45,Balve,58802,DE,Balve,PayPal,0.0,93.25,ucretsiz gonderim,0.0,0.0,99.78,6.53,,11.0,Premium Karişik cerez Paketleri - 500gr atiştirmalik paket,1.0,7.47,,,,memleket_pazari
M10649,8091,Completed,2022-04-25 09:03:57,Berlin,13347,DE,Berlin,PayPal,0.0,82.68,ucretsiz gonderim,0.0,0.0,88.47,5.79,,1.0,"Antep Peyniri Az Tuzlu-corek Otlu - 500, sade",1.0,6.07,,,,memleket_pazari
M10649,8091,Completed,2022-04-25 09:03:57,Berlin,13347,DE,Berlin,PayPal,0.0,82.68,ucretsiz gonderim,0.0,0.0,88.47,5.79,,2.0,Organik Koy Peyniri - 1000 gr.,1.0,6.54,,,,memleket_pazari
M10649,8091,Completed,2022-04-25 09:03:57,Berlin,13347,DE,Berlin,PayPal,0.0,82.68,ucretsiz gonderim,0.0,0.0,88.47,5.79,,3.0,ozel uretim Taze Tereyagi,1.0,2.79,,,,memleket_pazari
M10649,8091,Completed,2022-04-25 09:03:57,Berlin,13347,DE,Berlin,PayPal,0.0,82.68,ucretsiz gonderim,0.0,0.0,88.47,5.79,,4.0,Dogal Antep Fistigi - 1000 gr.,1.0,11.21,,,,memleket_pazari
M10649,8091,Completed,2022-04-25 09:03:57,Berlin,13347,DE,Berlin,PayPal,0.0,82.68,ucretsiz gonderim,0.0,0.0,88.47,5.79,,5.0,"Kampanyali Ramazan SAHUR Paketi(memleket kodu ile birlikte 53,99)",1.0,56.07,,,,memleket_pazari
M10650,8090,Completed,2022-04-25 02:03:58,Goteborg,42258HISINGSBACKA,SE,Goteborg,Kredi Karti (Stripe),18.81,188.11,ucretsiz gonderim,0.0,0.0,169.3,0.0,,1.0,Asma Yapragi Salamura 500g Vakumlu - Zeytin Ana,2.0,3.36,memleket,18.81,0.0,memleket_pazari
M10650,8090,Completed,2022-04-25 02:03:58,Goteborg,42258HISINGSBACKA,SE,Goteborg,Kredi Karti (Stripe),18.81,188.11,ucretsiz gonderim,0.0,0.0,169.3,0.0,,2.0,Yuksek Kalite LULU Dogal Arabistan Hurmasi 1 Kg,1.0,6.27,,,,memleket_pazari
M10650,8090,Completed,2022-04-25 02:03:58,Goteborg,42258HISINGSBACKA,SE,Goteborg,Kredi Karti (Stripe),18.81,188.11,ucretsiz gonderim,0.0,0.0,169.3,0.0,,3.0,"Kampanyali Ramazan ozel Tatli ve cerez Paketi (memleket Kodu ile birlikte 52,19 € )",1.0,48.77,,,,memleket_pazari
M10650,8090,Completed,2022-04-25 02:03:58,Goteborg,42258HISINGSBACKA,SE,Goteborg,Kredi Karti (Stripe),18.81,188.11,ucretsiz gonderim,0.0,0.0,169.3,0.0,,4.0,Karişik  Lokum ve Tatli Paketi,1.0,33.63,,,,memleket_pazari
M10650,8090,Completed,2022-04-25 02:03:58,Goteborg,42258HISINGSBACKA,SE,Goteborg,Kredi Karti (Stripe),18.81,188.11,ucretsiz gonderim,0.0,0.0,169.3,0.0,,5.0,Atom Cezerye,1.0,11.77,,,,memleket_pazari
M10650,8090,Completed,2022-04-25 02:03:58,Goteborg,42258HISINGSBACKA,SE,Goteborg,Kredi Karti (Stripe),18.81,188.11,ucretsiz gonderim,0.0,0.0,169.3,0.0,,6.0,Kampanyali Ramazan IFTAR Paketi,1.0,62.14,,,,memleket_pazari
M10651,8089,Completed,2022-04-25 01:26:21,Mannheim,68169,DE,Mannheim,PayPal,13.242991,85.81,ucretsiz gonderim,0.0,0.0,77.67,5.08,,1.0,Hatay Kunefe 2´li Paket 135x2 270 Gram,1.0,4.43,memleket,8.58,0.6,memleket_pazari
